trial_num,fixcross_time,fixation_HZ,fixation_bin,fixation_regarded,start_time,Fstart_HZ,Fstart_bin,Fstart_regarded,stop_time,Fstop_HZ,Fstop_bin,Fstop_regarded,RT,boundary_type,key,resp_value,leftright,accuracy,confidence,frameName,response_time,response_HZ,response_bin,response_regarded
43,2514.917606,75447.52818,75447,2514.9,2515.4997869999997,75464.99360999999,75464,2515.4666666666667,2517.531083,75525.93248999999,75525,2517.5,0.8380492121150382,3,1,6,2,1.0,2.0,b'HB_40_ShortA.png',2518.369132212115,75551.07396636344,75551,2518.366666666667
44,2518.38319925,75551.4959775,75551,2518.366666666667,2519.00510875,75570.1532625,75570,2519.0,2521.036599,75631.09797,75631,2521.0333333333333,2.195265458675749,3,1,6,2,1.0,2.0,b'HB_52_ShortA.png',2523.231864458676,75696.95593376027,75696,2523.2
45,2523.25064725,75697.51941749999,75697,2523.233333333333,2523.8927965,75716.783895,75716,2523.866666666667,2525.924115,75777.72344999999,75777,2525.9,2.1515712545115093,3,1,7,2,1.0,3.0,b'HB_57_LongA.png',2528.0756862545113,75842.27058763534,75842,2528.0666666666666
46,2528.0932697499998,75842.79809249999,75842,2528.0666666666666,2528.7554955,75862.664865,75862,2528.733333333333,2530.7868452499997,75923.6053575,75923,2530.766666666667,2.519063273226948,3,2,3,1,1.0,2.0,b'HB_1_LongA.png',2533.3059085232267,75999.1772556968,75999,2533.3
47,2533.3258745,75999.776235,75999,2533.3,2533.968018,76019.04054,76019,2533.9666666666667,2535.99935225,76079.9805675,76079,2535.9666666666667,1.1991832580220034,1,1,2,1,2.0,3.0,b'NB_18_ShortA.png',2537.198535508022,76115.95606524065,76115,2537.1666666666665
48,2537.21251275,76116.3753825,76116,2537.2,2537.794356,76133.83068,76133,2537.766666666667,2539.8257985,76194.773955,76194,2539.8,0.671477950213557,2,1,2,1,2.0,3.0,b'SB_15_ShortA.png',2540.4972764502136,76214.9182935064,76214,2540.4666666666667
49,2540.5184504999997,76215.55351499999,76215,2540.5,2541.160611,76234.81833,76234,2541.133333333333,2543.19195025,76295.7585075,76295,2543.1666666666665,1.784717766248832,2,1,2,1,2.0,3.0,b'SB_40_LongA.png',2544.976668016249,76349.30004048746,76349,2544.9666666666667
50,2544.99336125,76349.80083749999,76349,2544.9666666666667,2545.65549875,76369.6649625,76369,2545.633333333333,2547.68644375,76430.5933125,76430,2547.6666666666665,1.5605899801557825,1,2,6,2,2.0,2.0,b'NB_21_ShortA.png',2549.2470337301556,76477.41101190467,76477,2549.233333333333
51,2549.26962125,76478.0886375,76478,2549.266666666667,2549.950288,76498.50864,76498,2549.9333333333334,2551.9817869999997,76559.45361,76559,2551.9666666666667,2.4370428529446144,3,1,7,2,1.0,3.0,b'HB_19_ShortA.png',2554.4188298529443,76632.56489558832,76632,2554.4
52,2554.44215425,76633.2646275,76633,2554.4333333333334,2555.0039739999997,76650.11922,76650,2555.0,2557.0353017499997,76711.05905249999,76711,2557.0333333333333,2.0804247232995294,2,1,2,1,2.0,3.0,b'SB_52_LongA.png',2559.115726473299,76773.47179419898,76773,2559.1
