trial_num,fixcross_time,fixation_HZ,fixation_bin,fixation_regarded,start_time,Fstart_HZ,Fstart_bin,Fstart_regarded,stop_time,Fstop_HZ,Fstop_bin,Fstop_regarded,RT,boundary_type,stimuli_type,resp_value,old_new,accuracy,confidence,frameName,response_time,response_HZ,response_bin,response_regarded
68,1694.3063802499998,50829.191407499995,50829,1694.3,1694.8562702499999,50845.6881075,50845,1694.8333333333333,1696.3903745,50891.711235,50891,1696.3666666666666,1.3009473538259044,1,0,7,1,2,3,b'NB_7_frameA_foil.png',1697.691321853826,50930.73965561478,50930,1697.6666666666667
69,1697.7136182499999,50931.408547499996,50931,1697.7,1698.26337,50947.901099999995,50947,1698.2333333333333,1699.7970022499999,50993.91006749999,50993,1699.7666666666667,1.3930743598029949,2,1,2,2,2,3,b'SB_4_frameB.png',1701.1900766098029,51035.70229829408,51035,1701.1666666666667
70,1701.20305725,51036.0917175,51036,1701.2,1701.66963175,51050.0889525,51050,1701.6666666666667,1703.20305375,51096.0916125,51096,1703.2,1.2480705242487602,2,1,2,2,2,3,b'SB_5_frameA.png',1704.4511242742487,51133.53372822746,51133,1704.4333333333334
71,1704.459367,51133.78101,51133,1704.4333333333334,1704.925931,51147.77793,51147,1704.9,1706.460552,51193.81656,51193,1706.4333333333334,1.567664163565496,2,1,2,2,2,3,b'SB_7_frameB.png',1708.0282161635655,51240.846484906964,51240,1708.0
72,1708.0333779999999,51241.001339999995,51241,1708.0333333333333,1708.54994825,51256.498447499995,51256,1708.5333333333333,1710.0838577499999,51302.5157325,51302,1710.0666666666666,1.4624930858553853,3,0,6,1,2,2,b'HB_1_frameA_foil.png',1711.5463508358553,51346.39052507566,51346,1711.5333333333333
73,1711.553565,51346.60695,51346,1711.5333333333333,1712.0034785,51360.104355,51360,1712.0,1713.53797625,51406.139287499995,51406,1713.5333333333333,1.4449846745992545,3,1,3,2,2,2,b'HB_6_frameB.png',1714.9829609245992,51449.48882773797,51449,1714.9666666666667
74,1714.9894387499999,51449.6831625,51449,1714.9666666666667,1715.522667,51465.68001,51465,1715.5,1717.0563017499999,51511.6890525,51511,1717.0333333333333,1.4529878410103265,1,1,7,1,1,3,b'NB_30_frameA.png',1718.5092895910102,51555.27868773031,51555,1718.5
75,1718.52307625,51555.6922875,51555,1718.5,1719.0229634999998,51570.688904999995,51570,1719.0,1720.55737525,51616.7212575,51616,1720.5333333333333,1.4374968367919791,3,1,5,1,1,1,b'HB_8_frameB.png',1721.994872086792,51659.84616260376,51659,1721.9666666666667
76,1722.006699,51660.20097,51660,1722.0,1722.52326,51675.697799999994,51675,1722.5,1724.0574809999998,51721.724429999995,51721,1724.0333333333333,1.2317749921348877,2,0,6,1,2,2,b'SB_6_frameB_foil.png',1725.2892559921347,51758.67767976404,51758,1725.2666666666667
77,1725.2996167499998,51758.9885025,51758,1725.2666666666667,1725.78284825,51773.485447499996,51773,1725.7666666666667,1727.317217,51819.51651,51819,1727.3,1.3077006021048874,2,1,7,1,1,3,b'SB_6_frameB.png',1728.624917602105,51858.74752806315,51858,1728.6
